TipoDiAnnotazione,ontologies,SOURCE,AttributoNomeCompleto,entity_id,pretty_name,cui,type_ids,types,source_value,detected_name,acc,context_similarity
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_chrnkidn,3,Chronic kidney disease,709044004,['9090192'],['disorder'],chronic kidney disease,chronic~kidney~disease,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_cncr,0,Chronic,90734009,['7882689'],['qualifier value'],chronic,chronic,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_cncr,1,Condition,260905004,['43039974'],['attribute'],condition,condition,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_cncr,2,Malignant neoplastic disease,363346000,['9090192'],['disorder'],cancer,cancer,0.99,0.99
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_copd,0,Chronic,90734009,['7882689'],['qualifier value'],chronic,chronic,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_copd,1,Condition,260905004,['43039974'],['attribute'],condition,condition,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_copd,3,Chronic obstructive lung disease,13645005,['9090192'],['disorder'],chronic obstructive pulmonary disease,chronic~obstructive~pulmonary~disease,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_depressn,0,Chronic,90734009,['7882689'],['qualifier value'],chronic,chronic,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_depressn,1,Condition,260905004,['43039974'],['attribute'],condition,condition,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_depressn,2,Depressive disorder,35489007,['9090192'],['disorder'],depression,depression,0.2791332326089638,0.2791332326089638
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_diabetes,0,Chronic,90734009,['7882689'],['qualifier value'],chronic,chronic,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_diabetes,1,Condition,260905004,['43039974'],['attribute'],condition,condition,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_diabetes,2,Diabetes mellitus,73211009,['9090192'],['disorder'],diabetes,diabete,0.5588371900919067,0.5588371900919067
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_ischmcht,0,Chronic,90734009,['7882689'],['qualifier value'],chronic,chronic,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_ischmcht,1,Condition,260905004,['43039974'],['attribute'],condition,condition,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_ischmcht,3,Ischemic heart disease,414545008,['9090192'],['disorder'],ischemic heart disease,ischemic~heart~disease,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_osteoprs,0,Chronic,90734009,['7882689'],['qualifier value'],chronic,chronic,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_osteoprs,1,Condition,260905004,['43039974'],['attribute'],condition,condition,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_osteoprs,2,Osteoporosis,64859006,['9090192'],['disorder'],osteoporosis,osteoporosis,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_ra_oa,0,Chronic,90734009,['7882689'],['qualifier value'],chronic,chronic,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_ra_oa,1,Condition,260905004,['43039974'],['attribute'],condition,condition,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_ra_oa,2,Rheumatoid arthritis,69896004,['9090192'],['disorder'],rheumatoid arthritis,rheumatoid~arthritis,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_ra_oa,4,Osteoarthritis,396275006,['9090192'],['disorder'],osteoarthritis,osteoarthritis,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_strketia,0,Chronic,90734009,['7882689'],['qualifier value'],chronic,chronic,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_strketia,1,Condition,260905004,['43039974'],['attribute'],condition,condition,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_strketia,2,Cerebrovascular accident,230690007,['9090192'],['disorder'],stroke,stroke,0.8995222656112596,0.8995222656112596
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-sp_strketia,4,Transient ischemic attack,266257000,['9090192'],['disorder'],transient ischemic attack,transient~ischemic~attack,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-medreimb_ip,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-medreimb_ip,1,Annual,53281000,['7882689'],['qualifier value'],annual,annual,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-benres_ip,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-benres_ip,1,Annual,53281000,['7882689'],['qualifier value'],annual,annual,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-pppymt_ip,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-pppymt_ip,1,Annual,53281000,['7882689'],['qualifier value'],annual,annual,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-medreimb_op ,0,Outpatient,373864002,['31601201'],['person'],outpatient,outpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-medreimb_op ,1,Annual,53281000,['7882689'],['qualifier value'],annual,annual,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-benres_op ,0,Outpatient,373864002,['31601201'],['person'],outpatient,outpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-benres_op ,1,Annual,53281000,['7882689'],['qualifier value'],annual,annual,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-pppymt_op ,0,Outpatient,373864002,['31601201'],['person'],outpatient,outpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-pppymt_op ,1,Annual,53281000,['7882689'],['qualifier value'],annual,annual,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-pppymt_op ,2,Principal,63161005,['7882689'],['qualifier value'],primary,primary,0.2005589589412665,0.2005589589412665
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-medreimb_car ,0,Carrier of disorder,29679002,['67667581'],['finding'],carrier,carrier,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-medreimb_car ,1,Annual,53281000,['7882689'],['qualifier value'],annual,annual,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-benres_car ,0,Carrier of disorder,29679002,['67667581'],['finding'],carrier,carrier,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-benres_car ,1,Annual,53281000,['7882689'],['qualifier value'],annual,annual,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-pppymt_car ,0,Carrier of disorder,29679002,['67667581'],['finding'],carrier,carrier,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-pppymt_car ,1,Annual,53281000,['7882689'],['qualifier value'],annual,annual,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,beneficiarysummary-pppymt_car ,2,Principal,63161005,['7882689'],['qualifier value'],primary,primary,0.2326811498835868,0.2326811498835868
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-desynpuf_id,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-clm_id,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-segment,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-segment,2,Segment,264193005,['7882689'],['qualifier value'],segment,segment,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-clm_from_dt,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-clm_from_dt,1,Started,385652002,['7882689'],['qualifier value'],start,start,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-clm_thru_dt,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-prvdr_num,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-prvdr_num,1,Institution,385437003,['13371933'],['social concept'],institution,institution,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-clm_pmt_amt,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-nch_prmry_pyr_clm_pd_amt,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-at_physn_npi,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-at_physn_npi,1,Attending physician,405279007,['16939031'],['occupation'],attending physician,attending~physician,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-at_physn_npi,3,Identifier (property),118522005,['7882689'],['qualifier value'],identifier,identifier,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-at_physn_npi,4,Number,410680006,['43039974'],['attribute'],number,number,0.4039214860690471,0.4039214860690471
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-op_physn_npi,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-op_physn_npi,1,Physician,309343006,['16939031'],['occupation'],physician,physician,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-op_physn_npi,2,Identifier (property),118522005,['7882689'],['qualifier value'],identifier,identifier,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-op_physn_npi,3,Number,410680006,['43039974'],['attribute'],number,number,0.4204697419815793,0.4204697419815793
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-ot_physn_npi,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-ot_physn_npi,1,Physician,309343006,['16939031'],['occupation'],physician,physician,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-ot_physn_npi,2,Identifier (property),118522005,['7882689'],['qualifier value'],identifier,identifier,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-ot_physn_npi,3,Number,410680006,['43039974'],['attribute'],number,number,0.4196327917975095,0.4196327917975095
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-clm_admsn_dt,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-clm_admsn_dt,1,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-clm_admsn_dt,2,Hospital admission,32485007,['28321150'],['procedure'],admission,admission,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-clm_admsn_dt,3,Dates - food,227423000,['91187746'],['substance'],date,date,0.251822554119519,0.251822554119519
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-admtng_icd9_dgns_cd,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-admtng_icd9_dgns_cd,2,Admitting diagnosis (contextual qualifier),52870002,['7882689'],['qualifier value'],admitting diagnosis,admitting~diagnosis,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-clm_pass_thru_per_diem_amt,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-nch_bene_ip_ddctbl_amt,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-nch_bene_ip_ddctbl_amt,1,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-nch_bene_pta_coinsrnc_lblty_am,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-nch_bene_blood_ddctbl_lblty_am,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-nch_bene_blood_ddctbl_lblty_am,1,Bloods,32873005,['20410104'],['ethnic group'],blood,blood,0.99,0.99
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-clm_utlztn_day_cnt,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-clm_utlztn_day_cnt,1,counts,258734002,['7882689'],['qualifier value'],count,count,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-nch_bene_dschrg_dt,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-nch_bene_dschrg_dt,1,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-nch_bene_dschrg_dt,2,Discharged from hospital,183665006,['67667581'],['finding'],discharged,discharged,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-clm_drg_cd,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-clm_drg_cd,1,Diagnosis,439401001,['2680757'],['observable entity'],diagnosis,diagnosis,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-clm_drg_cd,2,Related,262094002,['67667581'],['finding'],related,related,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-clm_drg_cd,3,Groups,261586004,['7882689'],['qualifier value'],group,group,0.4127549418219282,0.4127549418219282
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-icd9_dgns_cd,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-icd9_dgns_cd,1,Diagnosis,439401001,['2680757'],['observable entity'],diagnosis,diagnosis,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-icd9_dgns_cd,2,Diagnosis,439401001,['2680757'],['observable entity'],diagnosis,diagnosis,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-icd9_prcdr_cd,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-icd9_prcdr_cd,1,Procedure,71388002,['28321150'],['procedure'],procedure,procedure,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-icd9_prcdr_cd,2,Procedure,71388002,['28321150'],['procedure'],procedure,procedure,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-hcpcs_cd,0,Inpatient,416800000,['31601201'],['person'],inpatient,inpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-hcpcs_cd,1,Central,26216008,['7882689'],['qualifier value'],center,center,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-hcpcs_cd,2,Common,72906007,['7882689'],['qualifier value'],common,common,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-hcpcs_cd,3,Procedure,71388002,['28321150'],['procedure'],procedure,procedure,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-hcpcs_cd,4,System,733021006,['39041339'],['unit of presentation'],system,system,0.576200817644029,0.576200817644029
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-hcpcs_cd,5,Central,26216008,['7882689'],['qualifier value'],center,center,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-hcpcs_cd,6,Common,72906007,['7882689'],['qualifier value'],common,common,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-hcpcs_cd,7,Procedure,71388002,['28321150'],['procedure'],procedure,procedure,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,inpatientclaims-hcpcs_cd,8,System,733021006,['39041339'],['unit of presentation'],system,system,0.6660985855245909,0.6660985855245909
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-desynpuf_id,0,Outpatient,373864002,['31601201'],['person'],outpatient,outpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-clm_id,0,Outpatient,373864002,['31601201'],['person'],outpatient,outpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-segment,0,Outpatient,373864002,['31601201'],['person'],outpatient,outpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-segment,2,Segment,264193005,['7882689'],['qualifier value'],segment,segment,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-clm_from_dt,0,Outpatient,373864002,['31601201'],['person'],outpatient,outpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-clm_from_dt,1,Started,385652002,['7882689'],['qualifier value'],start,start,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-clm_thru_dt,0,Outpatient,373864002,['31601201'],['person'],outpatient,outpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-prvdr_num,0,Outpatient,373864002,['31601201'],['person'],outpatient,outpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-prvdr_num,1,Institution,385437003,['13371933'],['social concept'],institution,institution,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-clm_pmt_amt,0,Outpatient,373864002,['31601201'],['person'],outpatient,outpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-nch_prmry_pyr_clm_pd_amt,0,Outpatient,373864002,['31601201'],['person'],outpatient,outpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-nch_prmry_pyr_clm_pd_amt,1,Principal,63161005,['7882689'],['qualifier value'],primary,primary,0.205058681570572,0.205058681570572
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-at_physn_npi,0,Outpatient,373864002,['31601201'],['person'],outpatient,outpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-at_physn_npi,1,Attending physician,405279007,['16939031'],['occupation'],attending physician,attending~physician,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-at_physn_npi,3,Identifier (property),118522005,['7882689'],['qualifier value'],identifier,identifier,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-at_physn_npi,4,Number,410680006,['43039974'],['attribute'],number,number,0.4395992626317301,0.4395992626317301
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-op_physn_npi,0,Outpatient,373864002,['31601201'],['person'],outpatient,outpatient,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-op_physn_npi,1,Physician,309343006,['16939031'],['occupation'],physician,physician,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-op_physn_npi,2,Identifier (property),118522005,['7882689'],['qualifier value'],identifier,identifier,1.0,1.0
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-op_physn_npi,3,Number,410680006,['43039974'],['attribute'],number,number,0.4528863092793239,0.4528863092793239
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,Csm,outpatientclaims-ot_physn_npi,0,Outpatient,373864002,['31601201'],['person'],outpatient,outpatient,1.0,1.0
