TipoDiAnnotazione,ontologies,SOURCE,AttributoNomeCompleto,entity_id,pretty_name,cui,type_ids,types,source_value,detected_name,acc,context_similarity
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,outpatientclaims-ot_physn_npi,3,Physicians,C0031831,['T097'],['Professional or Occupational Group'],physician,physician,0.807220164426088,0.807220164426088
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,outpatientclaims-ot_physn_npi,5,Physicians,C0031831,['T097'],['Professional or Occupational Group'],provider,provider,0.816967702040455,0.816967702040455
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,outpatientclaims-nch_bene_blood_ddctbl_lblty_am,5,Deductibles,C0011131,['T170'],['Intellectual Product'],deductible,deductible,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,outpatientclaims-icd9_prcdr_cd,5,code cpt,C1136322,['T170'],['Intellectual Product'],procedure code,procedure~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,outpatientclaims-icd9_prcdr_cd,9,code cpt,C1136322,['T170'],['Intellectual Product'],procedure code,procedure~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,outpatientclaims-nch_bene_ptb_ddctbl_amt,4,Deductibles,C0011131,['T170'],['Intellectual Product'],deductible,deductible,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,outpatientclaims-hcpcs_cd,8,Code System,C2347818,['T185'],['Classification'],coding system,coding~system,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,outpatientclaims-hcpcs_cd,15,Code System,C2347818,['T185'],['Classification'],coding system,coding~system,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-desynpuf_id,2,Suppliers,C0470689,['T097'],['Professional or Occupational Group'],supplier,supplier,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-clm_id,2,Suppliers,C0470689,['T097'],['Professional or Occupational Group'],supplier,supplier,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-clm_from_dt,2,Suppliers,C0470689,['T097'],['Professional or Occupational Group'],supplier,supplier,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-clm_thru_dt,2,Suppliers,C0470689,['T097'],['Professional or Occupational Group'],supplier,supplier,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-icd9_dgns_cd,2,Suppliers,C0470689,['T097'],['Professional or Occupational Group'],supplier,supplier,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-prf_physn_npi,2,Suppliers,C0470689,['T097'],['Professional or Occupational Group'],supplier,supplier,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-tax_num,2,Suppliers,C0470689,['T097'],['Professional or Occupational Group'],supplier,supplier,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-hcpcs_cd,2,Suppliers,C0470689,['T097'],['Professional or Occupational Group'],supplier,supplier,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-hcpcs_cd,8,Code System,C2347818,['T185'],['Classification'],coding system,coding~system,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-hcpcs_cd,14,Code System,C2347818,['T185'],['Classification'],coding system,coding~system,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-line_nch_pmt_amt,2,Suppliers,C0470689,['T097'],['Professional or Occupational Group'],supplier,supplier,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-line_bene_ptb_ddctbl_amt,2,Suppliers,C0470689,['T097'],['Professional or Occupational Group'],supplier,supplier,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-line_bene_ptb_ddctbl_amt,6,Deductibles,C0011131,['T170'],['Intellectual Product'],deductible,deductible,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-line_bene_ptb_ddctbl_amt,9,Deductibles,C0011131,['T170'],['Intellectual Product'],deductible,deductible,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-line_bene_prmry_pyr_pd_amt,2,Suppliers,C0470689,['T097'],['Professional or Occupational Group'],supplier,supplier,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-line_coinsrnc_amt,2,Suppliers,C0470689,['T097'],['Professional or Occupational Group'],supplier,supplier,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-line_alowd_chrg_amt,2,Suppliers,C0470689,['T097'],['Professional or Occupational Group'],supplier,supplier,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-line_prcsg_ind_cd,2,Suppliers,C0470689,['T097'],['Professional or Occupational Group'],supplier,supplier,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,carrierclaims-line_icd9_dgns_cd,2,Suppliers,C0470689,['T097'],['Professional or Occupational Group'],supplier,supplier,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Csm,prescriptiondrugevents-tot_rx_cst_amt,4,cost drug,C0085123,['T081'],['Quantitative Concept'],drug cost,drug~cost,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,admissions-hadm_id,11,Hospital admission,C0184666,['T058'],['Health Care Activity'],admission,admission,0.8505187656002537,0.8505187656002537
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,admissions-admittime,10,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.8639347850583776,0.8639347850583776
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,admissions-deathtime,13,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.99,0.99
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,admissions-admission_type,5,Hospital admission,C0184666,['T058'],['Health Care Activity'],admission,admission,0.8791561220283953,0.8791561220283953
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,admissions-admission_type,7,Hospital admission,C0184666,['T058'],['Health Care Activity'],admission,admission,0.8947027649433922,0.8947027649433922
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,admissions-admission_type,11,Hospital admission,C0184666,['T058'],['Health Care Activity'],admission,admission,0.8160149446474254,0.8160149446474254
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,admissions-admission_location,13,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.965143279864989,0.965143279864989
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,admissions-religion,7,Religion,C0035039,['T078'],['Idea or Concept'],religion,religion,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,admissions-edregtime,9,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.9692499647867808,0.9692499647867808
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,admissions-edouttime,9,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.9692499647867808,0.9692499647867808
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,admissions-diagnosis,7,Diagnosis,C0011900,['T060'],['Diagnostic Procedure'],diafnosis,diagnosis,0.8864276563076847,0.8864276563076847
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,admissions-diagnosis,12,Diagnosis,C0011900,['T060'],['Diagnostic Procedure'],diagnosis,diagnosis,0.920521841603624,0.920521841603624
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,admissions-diagnosis,13,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.9014415163728844,0.9014415163728844
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,callout-submit_wardid,6,Submitted,C1515023,['T169'],['Functional Concept'],submit,submit,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,callout-submit_careunit,6,Submitted,C1515023,['T169'],['Functional Concept'],submit,submit,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,callout-submit_careunit,8,Submitted,C1515023,['T169'],['Functional Concept'],submit,submit,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,callout-curr_wardid,8,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.959527523983361,0.959527523983361
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,callout-callout_wardid,8,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.909436714980113,0.909436714980113
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,callout-callout_outcome,8,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.9457407387807932,0.9457407387807932
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,callout-discharge_wardid,4,Patient Discharge,C0030685,['T058'],['Health Care Activity'],discharge,discharge,0.8602954983174806,0.8602954983174806
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,callout-discharge_wardid,6,Patient Discharge,C0030685,['T058'],['Health Care Activity'],discharge,discharge,0.8827712681245516,0.8827712681245516
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,callout-discharge_wardid,9,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.9596790226236672,0.9596790226236672
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,callout-firstreservationtime,7,Information,C1533716,['T078'],['Idea or Concept'],information,information,0.8052552268361468,0.8052552268361468
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,callout-currentreservationtime,7,Information,C1533716,['T078'],['Idea or Concept'],information,information,0.8052552268361468,0.8052552268361468
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,chartevents-charttime,2,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.99,0.99
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,chartevents-charttime,12,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.9786867416153818,0.9786867416153818
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,chartevents-storetime,2,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.99,0.99
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,chartevents-value,2,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.99,0.99
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,chartevents-valuenum,2,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.99,0.99
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,chartevents-valueuom,2,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.99,0.99
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,chartevents-warning,2,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.99,0.99
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,chartevents-warning,12,Measurement,C0242485,['T169'],['Functional Concept'],measurement,measurement,0.9849766119331214,0.9849766119331214
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,chartevents-error,2,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.99,0.99
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,chartevents-error,12,Measurement,C0242485,['T169'],['Functional Concept'],measurement,measurement,0.9640962453305344,0.9640962453305344
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,chartevents-resultstatus,2,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.99,0.99
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,chartevents-stopped,2,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.99,0.99
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,chartevents-mimic_id,2,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.99,0.99
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_cpt-category,7,code cpt,C1136322,['T170'],['Intellectual Product'],current procedural terminology (cpt) codes,current~procedural~terminology~cpt~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_cpt-sectionrange,7,code cpt,C1136322,['T170'],['Intellectual Product'],current procedural terminology (cpt) codes,current~procedural~terminology~cpt~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_cpt-sectionheader,7,code cpt,C1136322,['T170'],['Intellectual Product'],current procedural terminology (cpt) codes,current~procedural~terminology~cpt~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_cpt-subsectionrange,7,code cpt,C1136322,['T170'],['Intellectual Product'],current procedural terminology (cpt) codes,current~procedural~terminology~cpt~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_cpt-subsectionheader,7,code cpt,C1136322,['T170'],['Intellectual Product'],current procedural terminology (cpt) codes,current~procedural~terminology~cpt~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_cpt-mincodeinsubsection,7,code cpt,C1136322,['T170'],['Intellectual Product'],current procedural terminology (cpt) codes,current~procedural~terminology~cpt~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_cpt-maxcodeinsubsection,7,code cpt,C1136322,['T170'],['Intellectual Product'],current procedural terminology (cpt) codes,current~procedural~terminology~cpt~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_cpt-mimic_id,7,code cpt,C1136322,['T170'],['Intellectual Product'],current procedural terminology (cpt) codes,current~procedural~terminology~cpt~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_icd_diagnoses-icd9_code,10,"International Classification of Disease, Ninth Revision",C2346503,['T170'],['Intellectual Product'],icd-9) codes,icd~9~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_icd_diagnoses-icd9_code,13,ICD9 - Coding system,C1550213,['T170'],['Intellectual Product'],icd9 code,icd9~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_icd_diagnoses-icd9_code,24,"International Classification of Disease, Ninth Revision",C2346503,['T170'],['Intellectual Product'],icd-9 codes,icd~9~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_icd_diagnoses-short_title,10,"International Classification of Disease, Ninth Revision",C2346503,['T170'],['Intellectual Product'],icd-9) codes,icd~9~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_icd_diagnoses-short_title,22,ICD9 - Coding system,C1550213,['T170'],['Intellectual Product'],icd9_code,icd9~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_icd_diagnoses-long_title,10,"International Classification of Disease, Ninth Revision",C2346503,['T170'],['Intellectual Product'],icd-9) codes,icd~9~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_icd_diagnoses-long_title,22,ICD9 - Coding system,C1550213,['T170'],['Intellectual Product'],icd9_code,icd9~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_icd_diagnoses-mimic_id,10,"International Classification of Disease, Ninth Revision",C2346503,['T170'],['Intellectual Product'],icd-9) codes,icd~9~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_icd_procedures-short_title,10,"International Classification of Disease, Ninth Revision",C2346503,['T170'],['Intellectual Product'],icd-9) codes,icd~9~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_icd_procedures-short_title,22,ICD9 - Coding system,C1550213,['T170'],['Intellectual Product'],icd9_code,icd9~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_icd_procedures-long_title,10,"International Classification of Disease, Ninth Revision",C2346503,['T170'],['Intellectual Product'],icd-9) codes,icd~9~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_icd_procedures-long_title,22,ICD9 - Coding system,C1550213,['T170'],['Intellectual Product'],icd9_code,icd9~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_icd_procedures-mimic_id,10,"International Classification of Disease, Ninth Revision",C2346503,['T170'],['Intellectual Product'],icd-9) codes,icd~9~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_icd_procedures-icd9_code,10,"International Classification of Disease, Ninth Revision",C2346503,['T170'],['Intellectual Product'],icd-9) codes,icd~9~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_icd_procedures-icd9_code,21,"International Classification of Disease, Ninth Revision",C2346503,['T170'],['Intellectual Product'],icd-9 codes,icd~9~code,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_items-linksto,8,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.99,0.99
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_items-category,10,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.99,0.99
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_items-param_type,9,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.8641657737293327,0.8641657737293327
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_labitems-label,5,Measurement,C0242485,['T169'],['Functional Concept'],measurements,measurement,0.8613140297203042,0.8613140297203042
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_labitems-fluid,11,Measurement,C0242485,['T169'],['Functional Concept'],measurement,measurement,0.8004791454815147,0.8004791454815147
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_labitems-category,5,Measurement,C0242485,['T169'],['Functional Concept'],measurements,measurement,0.8864132559071075,0.8864132559071075
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_labitems-category,11,Levels (qualifier value),C0441889,['T080'],['Qualitative Concept'],level,level,0.8112044298985318,0.8112044298985318
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,d_labitems-category,14,Measurement,C0242485,['T169'],['Functional Concept'],measurement,measurement,0.8755366033260195,0.8755366033260195
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,datetimeevents-charttime,12,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.9700862288553638,0.9700862288553638
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,datetimeevents-warning,12,Measurement,C0242485,['T169'],['Functional Concept'],measurement,measurement,0.99,0.99
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,datetimeevents-error,12,Measurement,C0242485,['T169'],['Functional Concept'],measurement,measurement,0.9712155839373726,0.9712155839373726
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,diagnoses_icd-seq_num,16,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.8615647567445968,0.8615647567445968
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,drgcodes-drg_type,2,Diagnosis-Related Groups,C0011928,['T170'],['Intellectual Product'],diagnosis related groups,diagnosis~related~group,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,drgcodes-drg_code,2,Diagnosis-Related Groups,C0011928,['T170'],['Intellectual Product'],diagnosis related groups,diagnosis~related~group,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,drgcodes-description,2,Diagnosis-Related Groups,C0011928,['T170'],['Intellectual Product'],diagnosis related groups,diagnosis~related~group,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,drgcodes-drg_severity,2,Diagnosis-Related Groups,C0011928,['T170'],['Intellectual Product'],diagnosis related groups,diagnosis~related~group,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,drgcodes-drg_mortality,2,Diagnosis-Related Groups,C0011928,['T170'],['Intellectual Product'],diagnosis related groups,diagnosis~related~group,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,drgcodes-mimic_id,2,Diagnosis-Related Groups,C0011928,['T170'],['Intellectual Product'],diagnosis related groups,diagnosis~related~group,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,icustays-dbsource,11,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.9588412506035106,0.9588412506035106
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,icustays-first_careunit,11,care activity,C1947933,['T052'],['Activity'],cared,cared,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,icustays-last_careunit,11,care activity,C1947933,['T052'],['Activity'],cared,cared,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,inputevents_cv-charttime,12,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.9577875652403178,0.9577875652403178
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,inputevents_mv-starttime,10,C1254366,C1254366,['unk'],[''],input/output,input~output,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,inputevents_mv-endtime,9,C1254366,C1254366,['unk'],[''],input/output,input~output,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,inputevents_mv-amount,1,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.843483514370516,0.843483514370516
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,inputevents_mv-orderid,1,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.840836470958152,0.840836470958152
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,inputevents_mv-linkorderid,1,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.8450804771136162,0.8450804771136162
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,inputevents_mv-ordercategoryname,1,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.8568546767186211,0.8568546767186211
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,inputevents_mv-secondaryordercategoryname,1,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.8888590915732879,0.8888590915732879
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,inputevents_mv-ordercategorydescription,1,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.81146018157086,0.81146018157086
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,inputevents_mv-patientweight,1,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.8077546627415761,0.8077546627415761
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,inputevents_mv-continueinnextdept,1,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.8286281836112579,0.8286281836112579
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,inputevents_mv-cancelreason,6,cancelled action,C0205544,['T080'],['Qualitative Concept'],cancellation,cancelation,1.0,1.0
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,inputevents_mv-originalamount,1,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.8311953559396916,0.8311953559396916
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,labevents-charttime,4,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.8749149639667266,0.8749149639667266
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,labevents-charttime,16,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.99,0.99
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,labevents-value,4,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.8086304858041664,0.8086304858041664
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,labevents-valuenum,4,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.9104303596148692,0.9104303596148692
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,labevents-valueuom,4,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.8571041514966551,0.8571041514966551
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,labevents-flag,4,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.8849559777991117,0.8849559777991117
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,labevents-mimic_id,4,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.81187620986606,0.81187620986606
Medcat_UMLS_Df_CS_08_ANC,UMLS,Mimic,microbiologyevents-charttime,14,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.97691632031477,0.97691632031477
